TIC,residual_rms,raw_rms
261236552,0.45865753293037415,1.029942274093628
261204434,0.5317223072052002,1.1741089820861816
261257622,0.34712672233581543,1.0583748817443848
261257557,0.5455899238586426,0.9870265126228333
261239098,0.6367363929748535,1.2166792154312134
261239083,0.5485636591911316,1.1703524589538574
