TIC,corrected_correction_rms,old_buggy_correction_rms,decoder_reconstruction_rms,inflation_x
261236568,0.2769180238246918,0.44890257716178894,0.594448983669281,1.621066664284645
261236555,0.4098859131336212,0.3659597933292389,0.596380889415741,0.8928333021533663
261239166,0.7105473875999451,0.6048100590705872,0.4508877396583557,0.8511889138224649
261206874,0.30240190029144287,0.5733115673065186,0.5265267491340637,1.895859671364445
261204438,0.5592690706253052,0.9434686899185181,0.8186249136924744,1.6869673999022485
261156580,0.5134164094924927,1.3530501127243042,1.6276899576187134,2.635385405896515
